pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,Day Number,Month Name,Month Number
127,52,spicy_ital_l,1,01-01-2015,18:53:02,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,5,January,1
128,53,pep_msh_pep_s,1,01-01-2015,18:54:17,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,5,January,1
129,53,spinach_supr_m,1,01-01-2015,18:54:17,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,5,January,1
130,54,prsc_argla_m,1,01-01-2015,19:01:45,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Thursday,5,January,1
131,54,thai_ckn_l,1,01-01-2015,19:01:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,5,January,1
132,55,peppr_salami_s,1,01-01-2015,19:03:19,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Thursday,5,January,1
133,55,spicy_ital_l,1,01-01-2015,19:03:19,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,5,January,1
134,56,classic_dlx_m,1,01-01-2015,19:07:00,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,5,January,1
135,56,mediterraneo_l,1,01-01-2015,19:07:00,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Thursday,5,January,1
136,56,southw_ckn_m,1,01-01-2015,19:07:00,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,5,January,1
137,57,classic_dlx_m,1,01-01-2015,19:10:51,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,5,January,1
138,58,five_cheese_l,1,01-01-2015,19:30:40,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Thursday,5,January,1
139,58,pepperoni_m,1,01-01-2015,19:30:40,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Thursday,5,January,1
140,59,ital_veggie_s,1,01-01-2015,19:40:08,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Thursday,5,January,1
141,59,pep_msh_pep_s,1,01-01-2015,19:40:08,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,5,January,1
142,59,pepperoni_l,1,01-01-2015,19:40:08,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Thursday,5,January,1
143,60,ckn_pesto_l,1,01-01-2015,20:05:16,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Thursday,5,January,1
144,60,four_cheese_m,1,01-01-2015,20:05:16,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Thursday,5,January,1
145,61,bbq_ckn_m,1,01-01-2015,20:08:43,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,5,January,1
146,61,ital_supr_l,1,01-01-2015,20:08:43,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,5,January,1
147,62,bbq_ckn_m,1,01-01-2015,20:50:16,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,5,January,1
148,62,spinach_supr_m,1,01-01-2015,20:50:16,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,5,January,1
149,63,pep_msh_pep_m,1,01-01-2015,20:51:42,14.5,14.5,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,5,January,1
150,64,big_meat_s,1,01-01-2015,20:52:08,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Thursday,5,January,1
151,65,pep_msh_pep_s,1,01-01-2015,21:16:00,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,5,January,1
152,65,sicilian_s,1,01-01-2015,21:16:00,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Thursday,5,January,1
153,65,spicy_ital_s,1,01-01-2015,21:16:00,12.5,12.5,Regular,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,5,January,1
154,65,spinach_supr_m,1,01-01-2015,21:16:00,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,5,January,1
155,66,classic_dlx_m,1,01-01-2015,21:47:55,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,5,January,1
156,66,ital_cpcllo_m,1,01-01-2015,21:47:55,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Thursday,5,January,1
157,67,southw_ckn_l,1,01-01-2015,22:03:40,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,5,January,1
158,68,classic_dlx_m,1,01-01-2015,22:07:32,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,5,January,1
159,68,ital_supr_l,1,01-01-2015,22:07:32,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,5,January,1
160,68,ital_supr_m,1,01-01-2015,22:07:32,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,5,January,1
161,69,bbq_ckn_l,1,01-01-2015,22:12:13,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,5,January,1
162,70,ital_veggie_s,1,02-01-2015,11:38:51,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,6,January,1
163,70,soppressata_l,1,02-01-2015,11:38:51,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,6,January,1
164,71,thai_ckn_l,1,02-01-2015,11:40:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
165,72,spinach_fet_l,1,02-01-2015,11:57:25,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,6,January,1
166,73,thai_ckn_s,1,02-01-2015,11:58:56,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
167,74,five_cheese_l,1,02-01-2015,12:01:12,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,6,January,1
168,74,mexicana_l,1,02-01-2015,12:01:12,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Friday,6,January,1
169,74,spin_pesto_s,1,02-01-2015,12:01:12,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Friday,6,January,1
170,74,spinach_supr_l,1,02-01-2015,12:01:12,20.75,20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,6,January,1
171,75,ital_supr_s,1,02-01-2015,12:10:15,12.5,12.5,Regular,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,6,January,1
172,75,mediterraneo_l,1,02-01-2015,12:10:15,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Friday,6,January,1
173,75,napolitana_l,1,02-01-2015,12:10:15,20.5,20.5,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,6,January,1
174,76,big_meat_s,1,02-01-2015,12:21:17,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,6,January,1
175,76,hawaiian_l,1,02-01-2015,12:21:17,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,6,January,1
176,76,ital_veggie_l,1,02-01-2015,12:21:17,21,21,Large,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,6,January,1
177,76,spicy_ital_l,1,02-01-2015,12:21:17,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,6,January,1
178,77,bbq_ckn_m,1,02-01-2015,12:22:46,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,6,January,1
179,77,hawaiian_m,1,02-01-2015,12:22:46,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,6,January,1
180,78,big_meat_s,1,02-01-2015,12:28:14,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,6,January,1
181,78,classic_dlx_s,1,02-01-2015,12:28:14,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,6,January,1
182,78,four_cheese_l,1,02-01-2015,12:28:14,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Friday,6,January,1
183,78,ital_cpcllo_m,1,02-01-2015,12:28:14,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,6,January,1
184,78,spicy_ital_l,3,02-01-2015,12:28:14,20.75,62.25,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,6,January,1
185,78,thai_ckn_s,1,02-01-2015,12:28:14,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
186,79,ital_cpcllo_l,1,02-01-2015,12:29:11,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,6,January,1
187,79,pep_msh_pep_s,1,02-01-2015,12:29:11,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,6,January,1
188,79,thai_ckn_l,1,02-01-2015,12:29:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
189,80,pepperoni_s,1,02-01-2015,12:35:38,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,6,January,1
190,80,thai_ckn_m,1,02-01-2015,12:35:38,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
191,81,thai_ckn_l,1,02-01-2015,12:40:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
192,82,big_meat_s,1,02-01-2015,12:45:51,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,6,January,1
193,82,cali_ckn_m,1,02-01-2015,12:45:51,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,6,January,1
194,82,spicy_ital_l,1,02-01-2015,12:45:51,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,6,January,1
195,82,veggie_veg_m,1,02-01-2015,12:45:51,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,6,January,1
196,83,southw_ckn_s,1,02-01-2015,12:53:27,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,6,January,1
197,84,pepperoni_l,1,02-01-2015,13:13:41,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,6,January,1
198,85,classic_dlx_m,1,02-01-2015,13:34:49,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,6,January,1
199,85,classic_dlx_s,1,02-01-2015,13:34:49,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,6,January,1
200,85,ital_supr_l,1,02-01-2015,13:34:49,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,6,January,1
201,85,the_greek_m,1,02-01-2015,13:34:49,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,6,January,1
202,86,hawaiian_l,1,02-01-2015,13:40:31,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,6,January,1
203,87,ital_cpcllo_m,1,02-01-2015,14:01:02,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,6,January,1
204,87,mexicana_m,1,02-01-2015,14:01:02,16,16,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Friday,6,January,1
205,87,spinach_supr_l,1,02-01-2015,14:01:02,20.75,20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,6,January,1
206,87,spinach_supr_s,1,02-01-2015,14:01:02,12.5,12.5,Regular,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,6,January,1
207,88,five_cheese_l,1,02-01-2015,14:10:08,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,6,January,1
208,89,soppressata_l,1,02-01-2015,14:30:19,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,6,January,1
209,89,thai_ckn_l,1,02-01-2015,14:30:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
210,90,sicilian_l,1,02-01-2015,15:08:48,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,6,January,1
211,90,thai_ckn_s,1,02-01-2015,15:08:48,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,6,January,1
212,91,bbq_ckn_l,2,02-01-2015,15:14:43,20.75,41.5,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,6,January,1
213,91,ckn_pesto_s,1,02-01-2015,15:14:43,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Friday,6,January,1
214,91,pepperoni_s,1,02-01-2015,15:14:43,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,6,January,1
215,92,bbq_ckn_m,1,02-01-2015,15:17:02,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,6,January,1
216,92,ital_supr_l,1,02-01-2015,15:17:02,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,6,January,1
217,92,ital_supr_m,1,02-01-2015,15:17:02,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,6,January,1
218,92,ital_veggie_s,1,02-01-2015,15:17:02,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,6,January,1
219,92,pepperoni_m,1,02-01-2015,15:17:02,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,6,January,1
220,92,peppr_salami_m,1,02-01-2015,15:17:02,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,6,January,1
221,92,spinach_fet_s,1,02-01-2015,15:17:02,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,6,January,1
222,92,spinach_supr_s,1,02-01-2015,15:17:02,12.5,12.5,Regular,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,6,January,1
223,92,the_greek_m,2,02-01-2015,15:17:02,16,32,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,6,January,1
224,93,sicilian_m,1,02-01-2015,15:29:31,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,6,January,1
225,94,ital_cpcllo_m,1,02-01-2015,16:17:16,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,6,January,1
226,94,southw_ckn_s,1,02-01-2015,16:17:16,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,6,January,1
227,95,napolitana_s,1,02-01-2015,16:18:04,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,6,January,1
228,95,peppr_salami_l,1,02-01-2015,16:18:04,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,6,January,1
229,96,napolitana_s,1,02-01-2015,16:21:20,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,6,January,1
230,97,big_meat_s,1,02-01-2015,16:45:33,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,6,January,1
231,98,classic_dlx_l,1,02-01-2015,17:18:18,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,6,January,1
232,98,napolitana_l,1,02-01-2015,17:18:18,20.5,20.5,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,6,January,1
233,99,ital_supr_l,1,02-01-2015,17:45:42,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,6,January,1
234,100,hawaiian_l,1,02-01-2015,17:46:17,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,6,January,1
235,101,cali_ckn_l,1,02-01-2015,17:51:33,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,6,January,1
236,101,pepperoni_l,1,02-01-2015,17:51:33,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,6,January,1
237,101,soppressata_l,1,02-01-2015,17:51:33,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,6,January,1
238,101,spicy_ital_m,1,02-01-2015,17:51:33,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,6,January,1
239,102,bbq_ckn_s,1,02-01-2015,17:54:04,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,6,January,1
240,102,prsc_argla_s,1,02-01-2015,17:54:04,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Friday,6,January,1
241,103,spinach_supr_s,1,02-01-2015,18:02:09,12.5,12.5,Regular,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,6,January,1
242,104,bbq_ckn_m,1,02-01-2015,18:02:12,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,6,January,1
243,104,ckn_alfredo_m,1,02-01-2015,18:02:12,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Friday,6,January,1
244,104,ital_veggie_m,1,02-01-2015,18:02:12,16.75,16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,6,January,1
245,104,veggie_veg_l,1,02-01-2015,18:02:12,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,6,January,1
246,105,hawaiian_s,2,02-01-2015,18:12:01,10.5,21,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,6,January,1
